,date,close,daily change,daily change pct,high to date,off from high
607,1930-06-05,23.91,-0.38,-1.564,31.860001,-24.953
608,1930-06-06,23.52,-0.39,-1.631,31.860001,-26.177
609,1930-06-09,22.379999,-1.14,-4.847,31.860001,-29.755
610,1930-06-10,23.01,0.63,2.815,31.860001,-27.778
611,1930-06-11,22.200001,-0.81,-3.52,31.860001,-30.32
612,1930-06-12,22.129999,-0.07,-0.315,31.860001,-30.54
613,1930-06-13,22.26,0.13,0.587,31.860001,-30.132
614,1930-06-16,20.559999,-1.7,-7.637,31.860001,-35.468
615,1930-06-17,20.58,0.02,0.097,31.860001,-35.405
616,1930-06-18,19.860001,-0.72,-3.499,31.860001,-37.665
617,1930-06-19,20.790001,0.93,4.683,31.860001,-34.746
618,1930-06-20,20.25,-0.54,-2.597,31.860001,-36.441
619,1930-06-23,20.09,-0.16,-0.79,31.860001,-36.943
620,1930-06-24,19.389999,-0.7,-3.484,31.860001,-39.14
621,1930-06-25,19.540001,0.15,0.774,31.860001,-38.669
622,1930-06-26,20.0,0.46,2.354,31.860001,-37.225
623,1930-06-27,19.809999,-0.19,-0.95,31.860001,-37.822
624,1930-06-30,20.459999,0.65,3.281,31.860001,-35.782
625,1930-07-01,20.24,-0.22,-1.075,31.860001,-36.472
626,1930-07-02,20.459999,0.22,1.087,31.860001,-35.782
627,1930-07-03,20.25,-0.21,-1.026,31.860001,-36.441
628,1930-07-07,19.83,-0.42,-2.074,31.860001,-37.759
629,1930-07-08,19.969999,0.14,0.706,31.860001,-37.32
630,1930-07-09,20.26,0.29,1.452,31.860001,-36.409
631,1930-07-10,20.77,0.51,2.517,31.860001,-34.809
632,1930-07-11,20.549999,-0.22,-1.059,31.860001,-35.499
633,1930-07-14,21.360001,0.81,3.942,31.860001,-32.957
634,1930-07-15,21.32,-0.04,-0.187,31.860001,-33.082
635,1930-07-16,21.48,0.16,0.75,31.860001,-32.58
636,1930-07-17,21.58,0.1,0.466,31.860001,-32.266
637,1930-07-18,21.77,0.19,0.88,31.860001,-31.67
638,1930-07-21,20.940001,-0.83,-3.813,31.860001,-34.275
639,1930-07-22,21.32,0.38,1.815,31.860001,-33.082
640,1930-07-23,21.66,0.34,1.595,31.860001,-32.015
641,1930-07-24,21.379999,-0.28,-1.293,31.860001,-32.894
642,1930-07-25,21.5,0.12,0.561,31.860001,-32.517
643,1930-07-28,21.82,0.32,1.488,31.860001,-31.513
644,1930-07-29,21.65,-0.17,-0.779,31.860001,-32.046
645,1930-07-30,21.08,-0.57,-2.633,31.860001,-33.836
646,1930-07-31,21.209999,0.13,0.617,31.860001,-33.428
647,1930-08-01,21.110001,-0.1,-0.471,31.860001,-33.741
648,1930-08-04,21.52,0.41,1.942,31.860001,-32.454
649,1930-08-05,21.52,0.0,0.0,31.860001,-32.454
650,1930-08-06,21.18,-0.34,-1.58,31.860001,-33.522
651,1930-08-07,21.059999,-0.12,-0.567,31.860001,-33.898
652,1930-08-08,20.27,-0.79,-3.751,31.860001,-36.378
653,1930-08-11,20.4,0.13,0.641,31.860001,-35.97
654,1930-08-12,19.879999,-0.52,-2.549,31.860001,-37.602
655,1930-08-13,20.15,0.27,1.358,31.860001,-36.755
656,1930-08-14,20.16,0.01,0.05,31.860001,-36.723
657,1930-08-15,20.700001,0.54,2.679,31.860001,-35.028
658,1930-08-18,20.540001,-0.16,-0.773,31.860001,-35.53
659,1930-08-19,20.74,0.2,0.974,31.860001,-34.903
660,1930-08-20,20.85,0.11,0.53,31.860001,-34.557
661,1930-08-21,20.639999,-0.21,-1.007,31.860001,-35.217
662,1930-08-22,20.790001,0.15,0.727,31.860001,-34.746
663,1930-08-25,20.68,-0.11,-0.529,31.860001,-35.091
664,1930-08-26,20.98,0.3,1.451,31.860001,-34.149
665,1930-08-27,21.139999,0.16,0.763,31.860001,-33.647
666,1930-08-28,21.129999,-0.01,-0.047,31.860001,-33.679
667,1930-08-29,21.370001,0.24,1.136,31.860001,-32.925
668,1930-09-02,21.379999,0.01,0.047,31.860001,-32.894
669,1930-09-03,21.17,-0.21,-0.982,31.860001,-33.553
670,1930-09-04,21.02,-0.15,-0.709,31.860001,-34.024
671,1930-09-05,21.34,0.32,1.522,31.860001,-33.019
672,1930-09-08,21.629999,0.29,1.359,31.860001,-32.109
673,1930-09-09,21.76,0.13,0.601,31.860001,-31.701
674,1930-09-10,21.860001,0.1,0.46,31.860001,-31.387
675,1930-09-11,21.719999,-0.14,-0.64,31.860001,-31.827
676,1930-09-12,21.5,-0.22,-1.013,31.860001,-32.517
677,1930-09-15,21.190001,-0.31,-1.442,31.860001,-33.49
678,1930-09-16,21.219999,0.03,0.142,31.860001,-33.396
679,1930-09-17,21.290001,0.07,0.33,31.860001,-33.176
680,1930-09-18,21.059999,-0.23,-1.08,31.860001,-33.898
681,1930-09-19,20.68,-0.38,-1.804,31.860001,-35.091
682,1930-09-22,20.17,-0.51,-2.466,31.860001,-36.692
683,1930-09-23,20.440001,0.27,1.339,31.860001,-35.844
684,1930-09-24,20.110001,-0.33,-1.614,31.860001,-36.88
685,1930-09-25,19.73,-0.38,-1.89,31.860001,-38.073
686,1930-09-26,19.43,-0.3,-1.521,31.860001,-39.014
687,1930-09-29,18.879999,-0.55,-2.831,31.860001,-40.741
688,1930-09-30,18.59,-0.29,-1.536,31.860001,-41.651
689,1930-10-01,19.42,0.83,4.465,31.860001,-39.046
690,1930-10-02,19.18,-0.24,-1.236,31.860001,-39.799
691,1930-10-03,19.42,0.24,1.251,31.860001,-39.046
692,1930-10-06,18.610001,-0.81,-4.171,31.860001,-41.588
693,1930-10-07,18.620001,0.01,0.054,31.860001,-41.557
694,1930-10-08,18.4,-0.22,-1.182,31.860001,-42.247
695,1930-10-09,17.67,-0.73,-3.967,31.860001,-44.539
696,1930-10-10,18.110001,0.44,2.49,31.860001,-43.158
697,1930-10-14,17.91,-0.2,-1.104,31.860001,-43.785
698,1930-10-15,18.200001,0.29,1.619,31.860001,-42.875
699,1930-10-16,17.879998999999994,-0.32,-1.758,31.860001,-43.879
700,1930-10-17,17.16,-0.72,-4.027,31.860001,-46.139
701,1930-10-20,17.57,0.41,2.389,31.860001,-44.852
702,1930-10-21,17.049999,-0.52,-2.96,31.860001,-46.485
703,1930-10-22,16.9,-0.15,-0.88,31.860001,-46.955
704,1930-10-23,17.139999,0.24,1.42,31.860001,-46.202
705,1930-10-24,17.74,0.6,3.501,31.860001,-44.319
706,1930-10-27,17.780001000000006,0.04,0.225,31.860001,-44.193
707,1930-10-28,17.860001,0.08,0.45,31.860001,-43.942
708,1930-10-29,17.549999,-0.31,-1.736,31.860001,-44.915
709,1930-10-30,17.34,-0.21,-1.197,31.860001,-45.574
710,1930-10-31,16.940001000000002,-0.4,-2.307,31.860001,-46.83
711,1930-11-03,17.129998999999998,0.19,1.122,31.860001,-46.234
712,1930-11-05,16.620001000000002,-0.51,-2.977,31.860001,-47.834
713,1930-11-06,16.65,0.03,0.18,31.860001,-47.74
714,1930-11-07,16.09,-0.56,-3.363,31.860001,-49.498
715,1930-11-10,15.54,-0.55,-3.418,31.860001,-51.224
716,1930-11-11,15.79,0.25,1.609,31.860001,-50.439
717,1930-11-12,16.139999,0.35,2.217,31.860001,-49.341
718,1930-11-13,16.559998999999998,0.42,2.602,31.860001,-48.023
719,1930-11-14,16.889999,0.33,1.993,31.860001,-46.987
720,1930-11-17,16.48,-0.41,-2.427,31.860001,-48.274
721,1930-11-18,16.66,0.18,1.092,31.860001,-47.709
722,1930-11-19,17.01,0.35,2.101,31.860001,-46.61
723,1930-11-20,16.940001000000002,-0.07,-0.412,31.860001,-46.83
724,1930-11-21,17.200001,0.26,1.535,31.860001,-46.014
725,1930-11-24,17.049999,-0.15,-0.872,31.860001,-46.485
726,1930-11-25,16.85,-0.2,-1.173,31.860001,-47.112
727,1930-11-26,16.610001,-0.24,-1.424,31.860001,-47.866
728,1930-11-28,16.379998999999998,-0.23,-1.385,31.860001,-48.588
729,1930-12-01,16.799999,0.42,2.564,31.860001,-47.269
730,1930-12-02,16.959999,0.16,0.952,31.860001,-46.767
731,1930-12-03,16.67,-0.29,-1.71,31.860001,-47.677
732,1930-12-04,16.42,-0.25,-1.5,31.860001,-48.462
733,1930-12-05,16.43,0.01,0.061,31.860001,-48.431
734,1930-12-08,15.97,-0.46,-2.8,31.860001,-49.874
735,1930-12-09,15.98,0.01,0.063,31.860001,-49.843
736,1930-12-10,15.73,-0.25,-1.564,31.860001,-50.628
737,1930-12-11,15.55,-0.18,-1.144,31.860001,-51.193
738,1930-12-12,15.43,-0.12,-0.772,31.860001,-51.569
739,1930-12-15,14.94,-0.49,-3.176,31.860001,-53.107
740,1930-12-16,14.44,-0.5,-3.347,31.860001,-54.677
741,1930-12-17,15.11,0.67,4.64,31.860001,-52.574
742,1930-12-18,15.22,0.11,0.728,31.860001,-52.229
743,1930-12-19,15.39,0.17,1.117,31.860001,-51.695
744,1930-12-22,14.88,-0.51,-3.314,31.860001,-53.296
745,1930-12-23,14.96,0.08,0.538,31.860001,-53.045
746,1930-12-24,15.16,0.2,1.337,31.860001,-52.417
747,1930-12-26,14.85,-0.31,-2.045,31.860001,-53.39
748,1930-12-29,14.72,-0.13,-0.875,31.860001,-53.798
749,1930-12-30,15.06,0.34,2.31,31.860001,-52.731
750,1930-12-31,15.34,0.28,1.859,31.860001,-51.852
751,1931-01-02,15.85,0.51,3.325,31.860001,-50.251
752,1931-01-05,15.93,0.08,0.505,31.860001,-50.0
753,1931-01-06,16.129998999999998,0.2,1.255,31.860001,-49.372
754,1931-01-07,15.09,-1.04,-6.448,31.860001,-52.637
755,1931-01-08,16.23,1.14,7.555,31.860001,-49.058
756,1931-01-09,16.07,-0.16,-0.986,31.860001,-49.561
757,1931-01-12,15.84,-0.23,-1.431,31.860001,-50.282
758,1931-01-13,15.65,-0.19,-1.199,31.860001,-50.879
759,1931-01-14,15.83,0.18,1.15,31.860001,-50.314
760,1931-01-15,15.46,-0.37,-2.337,31.860001,-51.475
761,1931-01-16,15.65,0.19,1.229,31.860001,-50.879
762,1931-01-19,15.46,-0.19,-1.214,31.860001,-51.475
763,1931-01-20,15.78,0.32,2.07,31.860001,-50.471
764,1931-01-21,15.78,0.0,0.0,31.860001,-50.471
765,1931-01-22,16.07,0.29,1.838,31.860001,-49.561
766,1931-01-23,16.42,0.35,2.178,31.860001,-48.462
767,1931-01-26,16.4,-0.02,-0.122,31.860001,-48.525
768,1931-01-27,16.32,-0.08,-0.488,31.860001,-48.776
769,1931-01-28,16.02,-0.3,-1.838,31.860001,-49.718
770,1931-01-29,16.17,0.15,0.936,31.860001,-49.247
771,1931-01-30,16.190001000000002,0.02,0.124,31.860001,-49.184
772,1931-02-02,16.16,-0.03,-0.185,31.860001,-49.278
773,1931-02-03,16.24,0.08,0.495,31.860001,-49.027
774,1931-02-04,16.33,0.09,0.554,31.860001,-48.745
775,1931-02-05,16.219998999999998,-0.11,-0.674,31.860001,-49.09
776,1931-02-06,16.27,0.05,0.308,31.860001,-48.933
777,1931-02-09,16.959999,0.69,4.241,31.860001,-46.767
778,1931-02-10,17.23,0.27,1.592,31.860001,-45.92
779,1931-02-11,17.280001000000002,0.05,0.29,31.860001,-45.763
780,1931-02-13,17.18,-0.1,-0.579,31.860001,-46.077
781,1931-02-16,17.34,0.16,0.931,31.860001,-45.574
782,1931-02-17,17.049999,-0.29,-1.672,31.860001,-46.485
783,1931-02-18,17.200001,0.15,0.88,31.860001,-46.014
784,1931-02-19,17.43,0.23,1.337,31.860001,-45.292
785,1931-02-20,17.709999,0.28,1.606,31.860001,-44.413
786,1931-02-24,18.17,0.46,2.597,31.860001,-42.969
787,1931-02-25,17.969998999999994,-0.2,-1.101,31.860001,-43.597
788,1931-02-26,18.17,0.2,1.113,31.860001,-42.969
789,1931-02-27,18.030001,-0.14,-0.77,31.860001,-43.409
790,1931-03-02,17.52,-0.51,-2.829,31.860001,-45.009
791,1931-03-03,17.5,-0.02,-0.114,31.860001,-45.072
792,1931-03-04,17.34,-0.16,-0.914,31.860001,-45.574
793,1931-03-05,17.690001000000006,0.35,2.018,31.860001,-44.476
794,1931-03-06,17.32,-0.37,-2.092,31.860001,-45.637
795,1931-03-09,17.76,0.44,2.54,31.860001,-44.256
796,1931-03-10,17.719998999999994,-0.04,-0.225,31.860001,-44.382
797,1931-03-11,17.52,-0.2,-1.129,31.860001,-45.009
798,1931-03-12,17.4,-0.12,-0.685,31.860001,-45.386
799,1931-03-13,17.32,-0.08,-0.46,31.860001,-45.637
800,1931-03-16,17.77,0.45,2.598,31.860001,-44.225
801,1931-03-17,17.58,-0.19,-1.069,31.860001,-44.821
802,1931-03-18,17.809998999999994,0.23,1.308,31.860001,-44.099
803,1931-03-19,18.01,0.2,1.123,31.860001,-43.471
804,1931-03-20,18.059999,0.05,0.278,31.860001,-43.315
805,1931-03-23,17.76,-0.3,-1.661,31.860001,-44.256
806,1931-03-24,17.879998999999994,0.12,0.676,31.860001,-43.879
807,1931-03-25,17.780001000000006,-0.1,-0.559,31.860001,-44.193
808,1931-03-26,17.540001,-0.24,-1.35,31.860001,-44.947
809,1931-03-27,17.209999,-0.33,-1.881,31.860001,-45.982
810,1931-03-30,16.66,-0.55,-3.196,31.860001,-47.709
811,1931-03-31,16.690001000000002,0.03,0.18,31.860001,-47.615
812,1931-04-01,16.52,-0.17,-1.019,31.860001,-48.148
813,1931-04-02,16.450001,-0.07,-0.424,31.860001,-48.368
814,1931-04-06,16.5,0.05,0.304,31.860001,-48.211
815,1931-04-07,16.280001000000002,-0.22,-1.333,31.860001,-48.901
816,1931-04-08,16.5,0.22,1.351,31.860001,-48.211
817,1931-04-09,16.41,-0.09,-0.545,31.860001,-48.493
818,1931-04-10,16.459999,0.05,0.305,31.860001,-48.336
819,1931-04-13,16.719998999999998,0.26,1.58,31.860001,-47.52
820,1931-04-14,16.51,-0.21,-1.256,31.860001,-48.18
821,1931-04-15,16.18,-0.33,-1.999,31.860001,-49.215
822,1931-04-16,15.98,-0.2,-1.236,31.860001,-49.843
823,1931-04-17,15.73,-0.25,-1.564,31.860001,-50.628
824,1931-04-20,15.96,0.23,1.462,31.860001,-49.906
825,1931-04-21,15.54,-0.42,-2.632,31.860001,-51.224
826,1931-04-22,15.22,-0.32,-2.059,31.860001,-52.229
827,1931-04-23,15.29,0.07,0.46,31.860001,-52.009
828,1931-04-24,15.29,0.0,0.0,31.860001,-52.009
829,1931-04-27,14.76,-0.53,-3.466,31.860001,-53.672
830,1931-04-28,14.67,-0.09,-0.61,31.860001,-53.955
831,1931-04-29,14.37,-0.3,-2.045,31.860001,-54.896
832,1931-04-30,15.09,0.72,5.01,31.860001,-52.637
833,1931-05-01,14.65,-0.44,-2.916,31.860001,-54.018
834,1931-05-04,15.06,0.41,2.799,31.860001,-52.731
835,1931-05-05,14.94,-0.12,-0.797,31.860001,-53.107
836,1931-05-06,15.01,0.07,0.469,31.860001,-52.888
837,1931-05-07,14.95,-0.06,-0.4,31.860001,-53.076
838,1931-05-08,15.44,0.49,3.278,31.860001,-51.538
839,1931-05-11,15.19,-0.25,-1.619,31.860001,-52.323
840,1931-05-12,15.04,-0.15,-0.987,31.860001,-52.793
841,1931-05-13,14.99,-0.05,-0.332,31.860001,-52.95
842,1931-05-14,14.66,-0.33,-2.201,31.860001,-53.986
843,1931-05-15,14.44,-0.22,-1.501,31.860001,-54.677
844,1931-05-18,13.84,-0.6,-4.155,31.860001,-56.56
845,1931-05-19,13.83,-0.01,-0.072,31.860001,-56.591
846,1931-05-20,13.75,-0.08,-0.578,31.860001,-56.842
847,1931-05-21,13.89,0.14,1.018,31.860001,-56.403
848,1931-05-22,13.94,0.05,0.36,31.860001,-56.246
849,1931-05-25,13.4,-0.54,-3.874,31.860001,-57.941
850,1931-05-26,13.41,0.01,0.075,31.860001,-57.91
851,1931-05-27,13.26,-0.15,-1.119,31.860001,-58.38
852,1931-05-28,13.31,0.05,0.377,31.860001,-58.223
853,1931-05-29,13.02,-0.29,-2.179,31.860001,-59.134
854,1931-06-01,12.4,-0.62,-4.762,31.860001,-61.08
855,1931-06-02,12.2,-0.2,-1.613,31.860001,-61.707
856,1931-06-03,13.12,0.92,7.541,31.860001,-58.82
857,1931-06-04,13.55,0.43,3.277,31.860001,-57.47
858,1931-06-05,13.4,-0.15,-1.107,31.860001,-57.941
859,1931-06-08,13.56,0.16,1.194,31.860001,-57.439
860,1931-06-09,13.34,-0.22,-1.622,31.860001,-58.129
861,1931-06-10,13.7,0.36,2.699,31.860001,-56.999
862,1931-06-11,13.73,0.03,0.219,31.860001,-56.905
863,1931-06-12,13.75,0.02,0.146,31.860001,-56.842
864,1931-06-15,13.63,-0.12,-0.873,31.860001,-57.219
865,1931-06-16,13.66,0.03,0.22,31.860001,-57.125
866,1931-06-17,13.51,-0.15,-1.098,31.860001,-57.596
867,1931-06-18,13.27,-0.24,-1.776,31.860001,-58.349
868,1931-06-19,13.22,-0.05,-0.377,31.860001,-58.506
869,1931-06-22,14.61,1.39,10.514,31.860001,-54.143
870,1931-06-23,14.41,-0.2,-1.369,31.860001,-54.771
871,1931-06-24,15.09,0.68,4.719,31.860001,-52.637
872,1931-06-25,14.99,-0.1,-0.663,31.860001,-52.95
873,1931-06-26,15.35,0.36,2.402,31.860001,-51.82
874,1931-06-29,15.09,-0.26,-1.694,31.860001,-52.637
875,1931-06-30,14.83,-0.26,-1.723,31.860001,-53.453
876,1931-07-01,15.07,0.24,1.618,31.860001,-52.699
877,1931-07-02,14.94,-0.13,-0.863,31.860001,-53.107
878,1931-07-03,15.26,0.32,2.142,31.860001,-52.103
879,1931-07-06,15.1,-0.16,-1.048,31.860001,-52.605
880,1931-07-07,14.51,-0.59,-3.907,31.860001,-54.457
881,1931-07-08,14.37,-0.14,-0.965,31.860001,-54.896
882,1931-07-09,14.49,0.12,0.835,31.860001,-54.52
883,1931-07-10,14.63,0.14,0.966,31.860001,-54.08
884,1931-07-13,14.23,-0.4,-2.734,31.860001,-55.336
885,1931-07-14,14.09,-0.14,-0.984,31.860001,-55.775
886,1931-07-15,13.8,-0.29,-2.058,31.860001,-56.686
887,1931-07-16,14.14,0.34,2.464,31.860001,-55.618
888,1931-07-17,14.27,0.13,0.919,31.860001,-55.21
889,1931-07-20,14.46,0.19,1.331,31.860001,-54.614
890,1931-07-21,14.62,0.16,1.107,31.860001,-54.112
