high date,high close,next high date,next high close,date diff,close diff,close diff (%),last high,remaining highs,min days no high
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,150
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,93,150
2018-01-26,2872.8701170000004,2018-08-24,2874.689941,210.0,1.82,0.063,1,4,150
2018-09-20,2930.75,2019-04-23,2933.679932,215.0,2.93,0.1,1,48,150
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,160
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,160
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,22,160
1961-04-17,68.68,1961-11-01,68.730003,198.0,0.05,0.073,1,16,160
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,160
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,13,160
1967-09-25,97.589996,1968-04-29,97.970001,217.0,0.38,0.389,1,33,160
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,160
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,160
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,160
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,160
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,12,160
1989-10-09,359.799988,1990-05-29,360.649994,232.0,0.85,0.23600000000000002,1,5,160
1990-07-16,368.950012,1991-02-13,369.019989,212.0,0.07,0.019,1,25,160
1992-01-15,420.769989,1992-07-29,422.2300110000001,196.0,1.46,0.34700000000000003,1,19,160
1993-03-10,456.329987,1993-08-19,456.429993,162.0,0.1,0.022000000000000002,1,14,160
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,160
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,160
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,160
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,93,160
2018-01-26,2872.8701170000004,2018-08-24,2874.689941,210.0,1.82,0.063,1,4,160
2018-09-20,2930.75,2019-04-23,2933.679932,215.0,2.93,0.1,1,48,160
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,170
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,170
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,22,170
1961-04-17,68.68,1961-11-01,68.730003,198.0,0.05,0.073,1,16,170
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,170
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,13,170
1967-09-25,97.589996,1968-04-29,97.970001,217.0,0.38,0.389,1,33,170
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,170
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,170
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,170
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,170
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,12,170
1989-10-09,359.799988,1990-05-29,360.649994,232.0,0.85,0.23600000000000002,1,5,170
1990-07-16,368.950012,1991-02-13,369.019989,212.0,0.07,0.019,1,25,170
1992-01-15,420.769989,1992-07-29,422.2300110000001,196.0,1.46,0.34700000000000003,1,34,170
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,170
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,170
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,170
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,93,170
2018-01-26,2872.8701170000004,2018-08-24,2874.689941,210.0,1.82,0.063,1,4,170
2018-09-20,2930.75,2019-04-23,2933.679932,215.0,2.93,0.1,1,48,170
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,180
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,180
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,22,180
1961-04-17,68.68,1961-11-01,68.730003,198.0,0.05,0.073,1,16,180
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,180
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,13,180
1967-09-25,97.589996,1968-04-29,97.970001,217.0,0.38,0.389,1,33,180
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,180
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,180
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,180
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,180
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,12,180
1989-10-09,359.799988,1990-05-29,360.649994,232.0,0.85,0.23600000000000002,1,5,180
1990-07-16,368.950012,1991-02-13,369.019989,212.0,0.07,0.019,1,25,180
1992-01-15,420.769989,1992-07-29,422.2300110000001,196.0,1.46,0.34700000000000003,1,34,180
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,180
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,180
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,180
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,93,180
2018-01-26,2872.8701170000004,2018-08-24,2874.689941,210.0,1.82,0.063,1,4,180
2018-09-20,2930.75,2019-04-23,2933.679932,215.0,2.93,0.1,1,48,180
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,190
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,190
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,22,190
1961-04-17,68.68,1961-11-01,68.730003,198.0,0.05,0.073,1,16,190
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,190
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,13,190
1967-09-25,97.589996,1968-04-29,97.970001,217.0,0.38,0.389,1,33,190
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,190
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,190
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,190
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,190
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,12,190
1989-10-09,359.799988,1990-05-29,360.649994,232.0,0.85,0.23600000000000002,1,5,190
1990-07-16,368.950012,1991-02-13,369.019989,212.0,0.07,0.019,1,25,190
1992-01-15,420.769989,1992-07-29,422.2300110000001,196.0,1.46,0.34700000000000003,1,34,190
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,190
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,190
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,190
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,93,190
2018-01-26,2872.8701170000004,2018-08-24,2874.689941,210.0,1.82,0.063,1,4,190
2018-09-20,2930.75,2019-04-23,2933.679932,215.0,2.93,0.1,1,48,190
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,200
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,200
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,200
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,200
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,13,200
1967-09-25,97.589996,1968-04-29,97.970001,217.0,0.38,0.389,1,33,200
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,200
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,200
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,200
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,200
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,12,200
1989-10-09,359.799988,1990-05-29,360.649994,232.0,0.85,0.23600000000000002,1,5,200
1990-07-16,368.950012,1991-02-13,369.019989,212.0,0.07,0.019,1,60,200
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,200
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,200
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,200
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,93,200
2018-01-26,2872.8701170000004,2018-08-24,2874.689941,210.0,1.82,0.063,1,4,200
2018-09-20,2930.75,2019-04-23,2933.679932,215.0,2.93,0.1,1,48,200
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,210
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,210
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,210
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,210
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,13,210
1967-09-25,97.589996,1968-04-29,97.970001,217.0,0.38,0.389,1,33,210
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,210
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,210
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,210
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,210
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,12,210
1989-10-09,359.799988,1990-05-29,360.649994,232.0,0.85,0.23600000000000002,1,5,210
1990-07-16,368.950012,1991-02-13,369.019989,212.0,0.07,0.019,1,60,210
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,210
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,210
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,210
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,93,210
2018-01-26,2872.8701170000004,2018-08-24,2874.689941,210.0,1.82,0.063,1,4,210
2018-09-20,2930.75,2019-04-23,2933.679932,215.0,2.93,0.1,1,48,210
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,220
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,220
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,220
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,220
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,220
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,220
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,220
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,220
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,220
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,12,220
1989-10-09,359.799988,1990-05-29,360.649994,232.0,0.85,0.23600000000000002,1,66,220
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,220
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,220
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,220
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,220
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,230
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,230
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,230
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,230
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,230
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,230
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,230
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,230
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,230
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,12,230
1989-10-09,359.799988,1990-05-29,360.649994,232.0,0.85,0.23600000000000002,1,66,230
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,230
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,230
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,230
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,230
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,240
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,240
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,240
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,240
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,240
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,240
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,240
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,240
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,240
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,240
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,240
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,240
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,240
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,240
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,250
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,250
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,250
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,250
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,250
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,250
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,250
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,250
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,250
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,250
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,250
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,250
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,250
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,250
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,260
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,260
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,260
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,260
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,260
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,260
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,260
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,260
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,260
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,260
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,260
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,260
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,260
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,260
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,270
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,270
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,270
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,270
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,270
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,270
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,270
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,270
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,270
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,270
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,270
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,270
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,270
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,270
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,280
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,280
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,280
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,280
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,280
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,280
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,280
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,280
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,280
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,280
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,280
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,280
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,280
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,280
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,290
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,290
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,290
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,290
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,290
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,290
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,290
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,290
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,290
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,290
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,290
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,290
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,290
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,290
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,300
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,300
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,300
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,300
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,300
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,300
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,300
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,300
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,300
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,300
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,300
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,300
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,300
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,300
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,310
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,310
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,310
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,310
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,310
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,310
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,310
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,310
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,310
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,310
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,310
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,310
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,310
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,310
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,320
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,320
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,320
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,320
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,320
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,320
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,320
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,320
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,320
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,320
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,320
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,320
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,320
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,320
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,330
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,330
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,330
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,330
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,330
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,330
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,330
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,330
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,330
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,330
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,330
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,330
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,330
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,330
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,340
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,340
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,340
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,340
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,340
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,340
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,340
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,340
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,340
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,340
1994-02-02,482.0,1995-02-14,482.549988,377.0,0.55,0.114,1,246,340
2000-03-24,1527.459961,2007-05-30,1530.22998,2623.0,2.77,0.18100000000000002,1,8,340
2007-10-09,1565.150024,2013-03-28,1569.189941,1997.0,4.04,0.258,1,107,340
2015-05-21,2130.820068,2016-07-11,2137.159912,417.0,6.34,0.298,1,147,340
1929-09-16,31.860001,1954-09-22,32.0,9137.0,0.14,0.439,1,82,350
1956-08-03,49.639999,1958-09-24,49.779999,782.0,0.14,0.282,1,49,350
1959-08-03,60.709999,1961-01-27,61.240002,543.0,0.53,0.873,1,39,350
1961-12-12,72.639999,1963-09-03,72.660004,630.0,0.02,0.027999999999999997,1,122,350
1966-02-09,94.059998,1967-05-04,94.32,449.0,0.26,0.276,1,47,350
1968-11-29,108.370003,1972-03-06,108.769997,1193.0,0.4,0.369,1,34,350
1973-01-11,120.239998,1980-07-17,121.440002,2744.0,1.2,0.998,1,23,350
1980-11-28,140.520004,1982-11-03,142.869995,705.0,2.35,1.672,1,31,350
1983-10-10,172.649994,1985-01-21,175.229996,469.0,2.58,1.494,1,120,350
1987-08-25,336.769989,1989-07-26,338.049988,701.0,1.28,0.38,1,79,350
