time interval,start year,end year,"start, end month",start price,end price,return (%),annual return (%)
37,1960,1997,9,57.09,927.580017,1524.7679400945874,7.82614790606877
37,1960,1997,10,53.360001000000004,955.409973,1690.4984165948572,8.109575129701785
37,1960,1997,11,53.939999,938.98999,1640.8046114350132,8.027365405515251
37,1960,1997,12,55.299999,974.7700199999999,1662.6944622548726,8.06385607593041
37,1961,1998,1,57.57,975.0399779999999,1593.6598540906723,7.947234031289874
37,1961,1998,2,61.900002,1001.2700199999999,1517.5605616297069,7.813192611279796
37,1961,1998,3,63.43,1047.699951,1551.7420006306163,7.874142646641191
37,1961,1998,4,65.599998,1108.150024,1589.2531368674738,7.939633409870606
37,1961,1998,5,65.16999799999999,1121.0,1620.1166708644064,7.992465632254797
37,1961,1998,6,66.559998,1090.97998,1539.0925672804262,7.851731314557497
37,1961,1998,7,65.209999,1148.560059,1661.3250676479843,8.061586239827335
37,1961,1998,8,67.370003,1112.439941,1551.2392629699007,7.873255124583678
37,1961,1998,9,68.190002,994.26001,1358.0730031361486,7.511146635802302
37,1961,1998,10,66.769997,986.3900150000001,1377.2952812922845,7.549209993917905
37,1961,1998,11,68.730003,1111.599976,1517.3431216058582,7.812800889677174
37,1961,1998,12,71.779999,1175.280029,1537.33636858925,7.848606515901246
37,1962,1999,1,70.959999,1228.099976,1630.693338933108,8.010358785879411
37,1962,1999,2,69.260002,1273.0,1738.0016795263734,8.186111389068262
37,1962,1999,3,70.199997,1236.160034,1660.9118045973705,8.060900899555046
37,1962,1999,4,69.370003,1293.719971,1764.9559104098644,8.228688001412966
37,1962,1999,5,65.699997,1354.630005,1961.8418064767948,8.522656104847304
37,1962,1999,6,59.380001,1294.26001,2079.6227487433016,8.685715416154682
37,1962,1999,7,55.860001000000004,1380.959961,2372.1803370536995,9.056313987410736
37,1962,1999,8,57.75,1328.050049,2199.6537645021644,8.843296825670466
37,1962,1999,9,58.560001,1331.069946,2173.00191815229,8.809010158994624
37,1962,1999,10,55.490002000000004,1282.810059,2211.7859303735468,8.858776565181902
37,1962,1999,11,57.119999,1354.119995,2270.658296054942,8.932788383695843
37,1962,1999,12,61.939999,1397.719971,2156.5708646524195,8.787676732033045
37,1963,2000,1,62.689999,1455.219971,2221.295253171084,8.870854595123978
37,1963,2000,2,66.309998,1409.280029,2025.2904109573344,8.611589571144496
37,1963,2000,3,64.099998,1379.189941,2051.62243998822,8.647741886994265
37,1963,2000,4,66.849998,1505.969971,2152.759934263573,8.782707181884586
37,1963,2000,5,69.970001,1468.25,1998.3992840017254,8.57421703428114
37,1963,2000,6,70.690002,1448.810059,1949.526125349381,8.505085491706833
37,1963,2000,7,68.860001,1469.540039,2034.0981958452194,8.623730412016739
37,1963,2000,8,69.07,1438.099976,1982.0905979441147,8.55132400903862
37,1963,2000,9,72.660004,1520.77002,1992.9946824665737,8.566649658865288
37,1963,2000,10,72.220001,1436.22998,1888.687288996299,8.416751873541939
37,1963,2000,11,73.83000200000001,1421.219971,1824.9897501018622,8.321404300585478
37,1963,2000,12,73.660004,1315.22998,1685.541553866872,8.101475205253195
37,1964,2001,1,75.43,1283.27002,1601.2727296831497,7.9603193533969385
37,1964,2001,2,76.970001,1373.469971,1684.4224414132461,8.099643455593796
37,1964,2001,3,77.970001,1241.22998,1491.9327485964764,7.766667142582162
37,1964,2001,4,79.239998,1145.869995,1346.0752447267855,7.487140786469504
37,1964,2001,5,80.16999799999999,1266.439941,1479.693117866861,7.744189231589971
37,1964,2001,6,80.110001,1260.670044,1473.6737339449041,7.733072482671566
37,1964,2001,7,82.269997,1236.719971,1403.2454310166074,7.599838309771556
37,1964,2001,8,83.0,1215.930054,1364.9759686746988,7.524871558471813
37,1964,2001,9,82.18,1132.939941,1278.6078620102214,7.348429709854498
37,1964,2001,10,84.08000200000001,1038.550049,1135.192702540611,7.030201662195168
37,1964,2001,11,85.18,1084.099976,1172.7165719652498,7.116805765199086
37,1964,2001,12,83.550003,1129.900024,1252.363834146122,7.292680613436975
37,1965,2002,1,84.230003,1154.670044,1270.8536185140583,7.332065923127362
37,1965,2002,2,87.58000200000001,1122.199951,1181.3426871125214,7.136363180667327
37,1965,2002,3,87.25,1131.780029,1197.169087679083,7.171914498690901
37,1965,2002,4,86.32,1146.540039,1228.2437893883227,7.240507189878542
37,1965,2002,5,89.230003,1086.459961,1117.5948946230565,6.988700860464192
37,1965,2002,6,88.720001,1040.680054,1072.9937356515584,6.880846208682523
37,1965,2002,7,84.480003,968.650024,1046.6027339037855,6.815132377408251
37,1965,2002,8,85.41999799999999,884.659973,935.6590888705009,6.52174994925574
37,1965,2002,9,87.16999799999999,878.0200199999999,907.250246810835,6.441704660681191
37,1965,2002,10,89.900002,847.909973,843.170138082978,6.252772573377485
37,1965,2002,11,92.230003,900.9600220000001,876.8621844238693,6.35361376770629
37,1965,2002,12,91.5,934.5300289999999,921.3442939890709,6.481687083074816
37,1966,2003,1,92.18,909.0300289999999,886.1467010197439,6.3808079691680675
37,1966,2003,2,92.160004,860.320007,833.5069115231375,6.223203033788183
37,1966,2003,3,90.059998,834.8099980000001,826.9487192304847,6.202964785612042
37,1966,2003,4,89.940002,858.4799800000001,854.5029585389603,6.28707780954052
37,1966,2003,5,90.900002,916.2999880000001,908.0307677000933,6.443933062876539
37,1966,2003,6,86.099998,967.0,1023.1126857865897,6.755392052086884
37,1966,2003,7,85.610001,982.320007,1047.4360419643028,6.817229723812179
37,1966,2003,8,82.309998,980.150024,1090.8031196890565,6.92438371600268
37,1966,2003,9,77.699997,1021.98999,1215.3024832163123,7.212132943505978
37,1966,2003,10,74.900002,1018.2199710000001,1259.4391773180462,7.307813415393838
37,1966,2003,11,80.809998,1059.02002,1210.5061826631897,7.2015478533020705
37,1966,2003,12,80.08000200000001,1070.119995,1236.3136466954631,7.258064774787609
37,1967,2004,1,80.379997,1108.47998,1279.0495413927424,7.349359088453045
37,1967,2004,2,86.43,1135.26001,1213.5022677311117,7.2081644068155315
37,1967,2004,3,87.68,1155.969971,1218.3964085310217,7.218941105822019
37,1967,2004,4,89.239998,1132.170044,1168.6800418798753,7.107609672210136
37,1967,2004,5,93.839996,1117.48999,1090.846161161388,6.924488167471221
37,1967,2004,6,90.230003,1121.199951,1142.6021431031095,7.0475034540638415
37,1967,2004,7,90.910004,1128.939941,1141.8214622452333,7.045685223204257
37,1967,2004,8,95.370003,1106.619995,1060.3438819227047,6.849529457783232
37,1967,2004,9,93.68,1105.910034,1080.5188236549957,6.899320263534059
37,1967,2004,10,96.32,1131.5,1074.7300664451827,6.885119105246984
37,1967,2004,11,92.709999,1130.51001,1119.4046189127885,6.992995551788117
37,1967,2004,12,94.5,1191.369995,1160.7089894179894,7.089365965423311
37,1968,2005,1,96.110001,1202.079956,1150.7334756972898,7.066375788256973
37,1968,2005,2,92.559998,1189.410034,1185.0151898231459,7.14465074993984
37,1968,2005,3,89.110001,1210.410034,1258.3324210713454,7.305451339283775
37,1968,2005,4,92.480003,1172.920044,1168.2958541859043,7.106732925927028
37,1968,2005,5,97.970001,1162.160034,1086.2407085205605,6.913290939464778
37,1968,2005,6,99.989998,1202.219971,1102.3402290697115,6.952250912273117
37,1968,2005,7,99.400002,1194.439941,1101.6498158621769,6.950590594306205
37,1968,2005,8,97.279999,1235.349976,1169.8910245671361,7.110371539710059
37,1968,2005,9,99.32,1221.589966,1129.9536508256142,7.0179068952386015
37,1968,2005,10,102.860001,1226.699951,1092.5918132161014,6.9287213593622665
37,1968,2005,11,103.059998,1202.76001,1067.0483537172204,6.866168598203437
37,1968,2005,12,108.120003,1264.670044,1069.6910922209279,6.872701796997083
37,1969,2006,1,103.93,1268.800049,1120.821754065236,6.996354255067905
37,1969,2006,2,102.889999,1282.459961,1146.4379176444543,7.056420981066136
37,1969,2006,3,98.379997,1291.23999,1212.5025710256932,7.205958310734162
37,1969,2006,4,101.41999799999999,1297.810059,1179.6392078414358,7.132511167411382
37,1969,2006,5,103.510002,1305.189941,1160.9312296216553,7.089876135706885
37,1969,2006,6,102.940002,1285.709961,1148.9896405869508,7.062338527811596
37,1969,2006,7,98.08000200000001,1280.189941,1205.250728889667,7.1899060791901
37,1969,2006,8,93.470001,1270.920044,1259.7090300662348,7.3083890604102475
37,1969,2006,9,95.540001,1311.01001,1272.2105885261608,7.334936028748396
37,1969,2006,10,92.519997,1331.319946,1338.9537280248724,7.472799800562102
37,1969,2006,11,97.150002,1367.810059,1307.9362129091874,7.409521841828259
37,1969,2006,12,93.220001,1396.709961,1398.2942995248413,7.590244716842398
37,1970,2007,1,93.0,1416.599976,1423.2257806451612,7.638243527389821
37,1970,2007,2,85.75,1445.939941,1586.2273364431487,7.93440338824738
37,1970,2007,3,89.709999,1403.170044,1464.11777911178,7.715339045589786
37,1970,2007,4,90.07,1424.550049,1481.6032519151772,7.747708301604317
37,1970,2007,5,81.440002,1486.300049,1725.0245733048973,8.165395773415906
37,1970,2007,6,77.839996,1536.339966,1873.7153712083953,8.394610670877633
37,1970,2007,7,72.940002,1519.430054,1983.123131803588,8.552778574684305
37,1970,2007,8,77.019997,1465.810059,1803.1551754020452,8.288012742685492
37,1970,2007,9,80.949997,1489.420044,1739.9260027149846,8.18917110276811
37,1970,2007,10,84.32,1547.040039,1734.7249039373814,8.180894068443024
37,1970,2007,11,83.510002,1508.439941,1706.2985329589624,8.135248988773093
37,1970,2007,12,87.470001,1472.420044,1583.3428914674414,7.929409187772496
37,1971,2008,1,91.150002,1447.160034,1487.6686804680487,7.7588553861402065
37,1971,2008,2,96.41999799999999,1395.420044,1347.2309406187708,7.489461591557034
37,1971,2008,3,97.0,1331.339966,1272.5154288659794,7.335580411811371
37,1971,2008,4,100.389999,1370.180054,1264.8571248616108,7.319349647574724
37,1971,2008,5,103.290001,1409.339966,1264.449561773167,7.318483389971164
37,1971,2008,6,100.199997,1385.670044,1282.9042769332618,7.35745792374638
37,1971,2008,7,99.779999,1284.910034,1187.7430816570763,7.1507917561420165
37,1971,2008,8,95.959999,1260.310059,1213.3702294015238,7.207873122855624
37,1971,2008,9,99.07,1277.579956,1189.572984758252,7.154904128913397
37,1971,2008,10,98.93,1161.060059,1073.6177691296875,6.88238258633187
37,1971,2008,11,92.800003,966.2999880000001,941.2715051313091,6.537310581201217
37,1971,2008,12,95.440002,816.210022,755.207465314177,5.9719976468518565
37,1972,2009,1,101.66999799999999,931.7999880000001,816.4945473885032,6.170413895958804
37,1972,2009,2,104.010002,825.4400019999999,693.6159851241998,5.758137720169287
37,1972,2009,3,107.349998,700.820007,552.8365347524274,5.201453910007325
37,1972,2009,4,107.480003,811.080017,654.6334149246348,5.614268513355025
37,1972,2009,5,106.690002,877.5200199999999,722.4950825289138,5.860351746471815
37,1972,2009,6,109.690002,942.8699949999999,759.5769694670986,5.9865949580262035
37,1972,2009,7,107.489998,923.330017,758.9915658943448,5.98464347965455
37,1972,2009,8,108.400002,1002.6300050000001,824.9354119015609,6.196723866022946
37,1972,2009,9,111.510002,998.0399779999999,795.02283212227,6.1024094618193025
37,1972,2009,10,110.160004,1029.849976,834.8674097724253,6.227384132161995
37,1972,2009,11,112.66999799999999,1042.880005,825.6057721772571,6.198803338505554
37,1972,2009,12,117.379997,1108.859985,844.6754245529586,6.257352206510891
37,1973,2010,1,119.099998,1132.98999,851.2930386447193,6.277401557686857
37,1973,2010,2,114.760002,1089.189941,849.1024067775809,6.270779678066729
37,1973,2010,3,111.050003,1115.709961,904.6915181082886,6.434387640815609
37,1973,2010,4,110.18,1178.099976,969.2502958794698,6.613685395022184
37,1973,2010,5,107.099998,1202.26001,1022.5583869758802,6.753967714270415
37,1973,2010,6,103.93,1070.709961,930.2222274607908,6.506597613989595
37,1973,2010,7,102.900002,1027.369995,898.4159135390494,6.416364676880493
37,1973,2010,8,106.83000200000001,1125.859985,953.8799624846959,6.571972484897937
37,1973,2010,9,104.510002,1080.290039,933.6714365386769,6.516219429072767
37,1973,2010,10,108.209999,1146.23999,959.2736351471549,6.586677169002231
37,1973,2010,11,107.690002,1184.380005,999.8049800389083,6.694901564343958
