,date,close,daily change,daily change pct,high to date,off from high,buy,shares bought,shares owned,cash spend,cash balance,market value,current gain
12024,1976-01-20,98.86,0.54,0.55,120.24,-17.78,False,0,0,0.0,0.0,0.0,0.0
12025,1976-01-21,98.24,-0.62,-0.63,120.24,-18.3,False,0,0,0.0,0.0,0.0,0.0
12026,1976-01-22,98.04,-0.2,-0.2,120.24,-18.46,False,0,0,0.0,0.0,0.0,0.0
12027,1976-01-23,99.21,1.17,1.19,120.24,-17.49,False,0,0,0.0,0.0,0.0,0.0
12028,1976-01-26,99.68,0.47,0.47,120.24,-17.1,False,0,0,0.0,0.0,0.0,0.0
12029,1976-01-27,99.07,-0.61,-0.61,120.24,-17.61,False,0,0,0.0,0.0,0.0,0.0
12030,1976-01-28,98.53,-0.54,-0.55,120.24,-18.06,False,0,0,0.0,0.0,0.0,0.0
12031,1976-01-29,100.11,1.58,1.6,120.24,-16.74,False,0,0,0.0,0.0,0.0,0.0
12032,1976-01-30,100.86,0.75,0.75,120.24,-16.12,False,0,0,0.0,0.0,0.0,0.0
12033,1976-02-02,100.87,0.01,0.01,120.24,-16.11,False,0,0,0.0,0.0,0.0,0.0
12034,1976-02-03,101.18,0.31,0.31,120.24,-15.85,False,0,0,0.0,0.0,0.0,0.0
12035,1976-02-04,101.91,0.73,0.72,120.24,-15.24,False,0,0,0.0,0.0,0.0,0.0
12036,1976-02-05,100.39,-1.52,-1.49,120.24,-16.51,False,0,0,0.0,0.0,0.0,0.0
12037,1976-02-06,99.46,-0.93,-0.93,120.24,-17.28,False,0,0,0.0,0.0,0.0,0.0
12038,1976-02-09,99.62,0.16,0.16,120.24,-17.15,False,0,0,0.0,0.0,0.0,0.0
12039,1976-02-10,100.47,0.85,0.85,120.24,-16.44,False,0,0,0.0,0.0,0.0,0.0
12040,1976-02-11,100.77,0.3,0.3,120.24,-16.19,False,0,0,0.0,0.0,0.0,0.0
12041,1976-02-12,100.25,-0.52,-0.52,120.24,-16.62,False,0,0,0.0,0.0,0.0,0.0
12042,1976-02-13,99.67,-0.58,-0.58,120.24,-17.11,False,0,0,0.0,0.0,0.0,0.0
12043,1976-02-17,99.05,-0.62,-0.62,120.24,-17.62,False,0,0,0.0,0.0,0.0,0.0
12044,1976-02-18,99.85,0.8,0.81,120.24,-16.96,False,0,0,0.0,0.0,0.0,0.0
12045,1976-02-19,101.41,1.56,1.56,120.24,-15.66,False,0,0,0.0,0.0,0.0,0.0
12046,1976-02-20,102.1,0.69,0.68,120.24,-15.09,False,0,0,0.0,0.0,0.0,0.0
12047,1976-02-23,101.61,-0.49,-0.48,120.24,-15.49,False,0,0,0.0,0.0,0.0,0.0
12048,1976-02-24,102.03,0.42,0.41,120.24,-15.14,False,0,0,0.0,0.0,0.0,0.0
12049,1976-02-25,101.69,-0.34,-0.33,120.24,-15.43,False,0,0,0.0,0.0,0.0,0.0
12050,1976-02-26,100.11,-1.58,-1.55,120.24,-16.74,False,0,0,0.0,0.0,0.0,0.0
12051,1976-02-27,99.71,-0.4,-0.4,120.24,-17.07,False,0,0,0.0,0.0,0.0,0.0
12052,1976-03-01,100.02,0.31,0.31,120.24,-16.82,False,0,0,0.0,0.0,0.0,0.0
12053,1976-03-02,100.58,0.56,0.56,120.24,-16.35,False,0,0,0.0,0.0,0.0,0.0
12054,1976-03-03,99.98,-0.6,-0.6,120.24,-16.85,False,0,0,0.0,0.0,0.0,0.0
12055,1976-03-04,98.92,-1.06,-1.06,120.24,-17.73,False,0,0,0.0,0.0,0.0,0.0
12056,1976-03-05,99.11,0.19,0.19,120.24,-17.57,False,0,0,0.0,0.0,0.0,0.0
12057,1976-03-08,100.19,1.08,1.09,120.24,-16.68,False,0,0,0.0,0.0,0.0,0.0
12058,1976-03-09,100.58,0.39,0.39,120.24,-16.35,False,0,0,0.0,0.0,0.0,0.0
12059,1976-03-10,100.94,0.36,0.36,120.24,-16.05,False,0,0,0.0,0.0,0.0,0.0
12060,1976-03-11,101.89,0.95,0.94,120.24,-15.26,False,0,0,0.0,0.0,0.0,0.0
12061,1976-03-12,100.86,-1.03,-1.01,120.24,-16.12,False,0,0,0.0,0.0,0.0,0.0
12062,1976-03-15,99.8,-1.06,-1.05,120.24,-17.0,False,0,0,0.0,0.0,0.0,0.0
12063,1976-03-16,100.92,1.12,1.12,120.24,-16.07,False,0,0,0.0,0.0,0.0,0.0
12064,1976-03-17,100.86,-0.06,-0.06,120.24,-16.12,False,0,0,0.0,0.0,0.0,0.0
12065,1976-03-18,100.45,-0.41,-0.41,120.24,-16.46,False,0,0,0.0,0.0,0.0,0.0
12066,1976-03-19,100.58,0.13,0.13,120.24,-16.35,False,0,0,0.0,0.0,0.0,0.0
12067,1976-03-22,100.71,0.13,0.13,120.24,-16.24,False,0,0,0.0,0.0,0.0,0.0
12068,1976-03-23,102.24,1.53,1.52,120.24,-14.97,False,0,0,0.0,0.0,0.0,0.0
12069,1976-03-24,103.42,1.18,1.15,120.24,-13.99,False,0,0,0.0,0.0,0.0,0.0
12070,1976-03-25,102.85,-0.57,-0.55,120.24,-14.46,False,0,0,0.0,0.0,0.0,0.0
12071,1976-03-26,102.85,0.0,0.0,120.24,-14.46,False,0,0,0.0,0.0,0.0,0.0
12072,1976-03-29,102.41,-0.44,-0.43,120.24,-14.83,False,0,0,0.0,0.0,0.0,0.0
12073,1976-03-30,102.01,-0.4,-0.39,120.24,-15.16,False,0,0,0.0,0.0,0.0,0.0
12074,1976-03-31,102.77,0.76,0.74,120.24,-14.53,False,0,0,0.0,0.0,0.0,0.0
12075,1976-04-01,102.24,-0.53,-0.52,120.24,-14.97,False,0,0,0.0,0.0,0.0,0.0
12076,1976-04-02,102.25,0.01,0.01,120.24,-14.96,False,0,0,0.0,0.0,0.0,0.0
12077,1976-04-05,103.51,1.26,1.23,120.24,-13.91,False,0,0,0.0,0.0,0.0,0.0
12078,1976-04-06,103.36,-0.15,-0.14,120.24,-14.04,False,0,0,0.0,0.0,0.0,0.0
12079,1976-04-07,102.21,-1.15,-1.11,120.24,-15.0,False,0,0,0.0,0.0,0.0,0.0
12080,1976-04-08,101.28,-0.93,-0.91,120.24,-15.77,False,0,0,0.0,0.0,0.0,0.0
12081,1976-04-09,100.35,-0.93,-0.92,120.24,-16.54,False,0,0,0.0,0.0,0.0,0.0
12082,1976-04-12,100.2,-0.15,-0.15,120.24,-16.67,False,0,0,0.0,0.0,0.0,0.0
12083,1976-04-13,101.05,0.85,0.85,120.24,-15.96,False,0,0,0.0,0.0,0.0,0.0
12084,1976-04-14,100.31,-0.74,-0.73,120.24,-16.58,False,0,0,0.0,0.0,0.0,0.0
12085,1976-04-15,100.67,0.36,0.36,120.24,-16.28,False,0,0,0.0,0.0,0.0,0.0
12086,1976-04-19,101.44,0.77,0.76,120.24,-15.64,False,0,0,0.0,0.0,0.0,0.0
12087,1976-04-20,102.87,1.43,1.41,120.24,-14.45,False,0,0,0.0,0.0,0.0,0.0
12088,1976-04-21,103.32,0.45,0.44,120.24,-14.07,False,0,0,0.0,0.0,0.0,0.0
12089,1976-04-22,102.98,-0.34,-0.33,120.24,-14.36,False,0,0,0.0,0.0,0.0,0.0
12090,1976-04-23,102.29,-0.69,-0.67,120.24,-14.93,False,0,0,0.0,0.0,0.0,0.0
12091,1976-04-26,102.43,0.14,0.14,120.24,-14.81,False,0,0,0.0,0.0,0.0,0.0
12092,1976-04-27,101.86,-0.57,-0.56,120.24,-15.29,False,0,0,0.0,0.0,0.0,0.0
12093,1976-04-28,102.13,0.27,0.26,120.24,-15.06,False,0,0,0.0,0.0,0.0,0.0
12094,1976-04-29,102.13,0.0,0.0,120.24,-15.06,False,0,0,0.0,0.0,0.0,0.0
12095,1976-04-30,101.64,-0.49,-0.48,120.24,-15.47,False,0,0,0.0,0.0,0.0,0.0
12096,1976-05-03,100.92,-0.72,-0.71,120.24,-16.07,False,0,0,0.0,0.0,0.0,0.0
12097,1976-05-04,101.46,0.54,0.54,120.24,-15.62,False,0,0,0.0,0.0,0.0,0.0
12098,1976-05-05,100.88,-0.58,-0.57,120.24,-16.1,False,0,0,0.0,0.0,0.0,0.0
12099,1976-05-06,101.16,0.28,0.28,120.24,-15.87,False,0,0,0.0,0.0,0.0,0.0
12100,1976-05-07,101.88,0.72,0.71,120.24,-15.27,False,0,0,0.0,0.0,0.0,0.0
12101,1976-05-10,103.1,1.22,1.2,120.24,-14.26,False,0,0,0.0,0.0,0.0,0.0
12102,1976-05-11,102.95,-0.15,-0.14,120.24,-14.38,False,0,0,0.0,0.0,0.0,0.0
12103,1976-05-12,102.77,-0.18,-0.18,120.24,-14.53,False,0,0,0.0,0.0,0.0,0.0
12104,1976-05-13,102.16,-0.61,-0.59,120.24,-15.04,False,0,0,0.0,0.0,0.0,0.0
12105,1976-05-14,101.34,-0.82,-0.8,120.24,-15.72,False,0,0,0.0,0.0,0.0,0.0
12106,1976-05-17,101.09,-0.25,-0.25,120.24,-15.93,False,0,0,0.0,0.0,0.0,0.0
12107,1976-05-18,101.26,0.17,0.17,120.24,-15.78,False,0,0,0.0,0.0,0.0,0.0
12108,1976-05-19,101.18,-0.08,-0.08,120.24,-15.85,False,0,0,0.0,0.0,0.0,0.0
12109,1976-05-20,102.0,0.82,0.81,120.24,-15.17,False,0,0,0.0,0.0,0.0,0.0
12110,1976-05-21,101.26,-0.74,-0.72,120.24,-15.78,False,0,0,0.0,0.0,0.0,0.0
12111,1976-05-24,99.44,-1.82,-1.8,120.24,-17.3,False,0,0,0.0,0.0,0.0,0.0
12112,1976-05-25,99.49,0.05,0.05,120.24,-17.26,False,0,0,0.0,0.0,0.0,0.0
12113,1976-05-26,99.34,-0.15,-0.15,120.24,-17.38,False,0,0,0.0,0.0,0.0,0.0
12114,1976-05-27,99.38,0.04,0.04,120.24,-17.35,False,0,0,0.0,0.0,0.0,0.0
12115,1976-05-28,100.18,0.8,0.8,120.24,-16.68,False,0,0,0.0,0.0,0.0,0.0
12116,1976-06-01,99.85,-0.33,-0.33,120.24,-16.96,False,0,0,0.0,0.0,0.0,0.0
12117,1976-06-02,100.22,0.37,0.37,120.24,-16.65,False,0,0,0.0,0.0,0.0,0.0
12118,1976-06-03,100.13,-0.09,-0.09,120.24,-16.73,False,0,0,0.0,0.0,0.0,0.0
12119,1976-06-04,99.15,-0.98,-0.98,120.24,-17.54,False,0,0,0.0,0.0,0.0,0.0
12120,1976-06-07,98.63,-0.52,-0.52,120.24,-17.97,False,0,0,0.0,0.0,0.0,0.0
12121,1976-06-08,98.8,0.17,0.17,120.24,-17.83,False,0,0,0.0,0.0,0.0,0.0
12122,1976-06-09,98.74,-0.06,-0.06,120.24,-17.88,False,0,0,0.0,0.0,0.0,0.0
12123,1976-06-10,99.56,0.82,0.83,120.24,-17.2,False,0,0,0.0,0.0,0.0,0.0
12124,1976-06-11,100.92,1.36,1.37,120.24,-16.07,False,0,0,0.0,0.0,0.0,0.0
12125,1976-06-14,101.95,1.03,1.02,120.24,-15.21,False,0,0,0.0,0.0,0.0,0.0
12126,1976-06-15,101.46,-0.49,-0.48,120.24,-15.62,False,0,0,0.0,0.0,0.0,0.0
12127,1976-06-16,102.01,0.55,0.54,120.24,-15.16,False,0,0,0.0,0.0,0.0,0.0
12128,1976-06-17,103.61,1.6,1.57,120.24,-13.83,False,0,0,0.0,0.0,0.0,0.0
12129,1976-06-18,103.76,0.15,0.14,120.24,-13.71,False,0,0,0.0,0.0,0.0,0.0
12130,1976-06-21,104.28,0.52,0.5,120.24,-13.27,False,0,0,0.0,0.0,0.0,0.0
12131,1976-06-22,103.47,-0.81,-0.78,120.24,-13.95,False,0,0,0.0,0.0,0.0,0.0
12132,1976-06-23,103.25,-0.22,-0.21,120.24,-14.13,False,0,0,0.0,0.0,0.0,0.0
12133,1976-06-24,103.79,0.54,0.52,120.24,-13.68,False,0,0,0.0,0.0,0.0,0.0
12134,1976-06-25,103.72,-0.07,-0.07,120.24,-13.74,False,0,0,0.0,0.0,0.0,0.0
12135,1976-06-28,103.43,-0.29,-0.28,120.24,-13.98,False,0,0,0.0,0.0,0.0,0.0
12136,1976-06-29,103.86,0.43,0.42,120.24,-13.62,False,0,0,0.0,0.0,0.0,0.0
12137,1976-06-30,104.28,0.42,0.4,120.24,-13.27,False,0,0,0.0,0.0,0.0,0.0
12138,1976-07-01,103.59,-0.69,-0.66,120.24,-13.85,False,0,0,0.0,0.0,0.0,0.0
12139,1976-07-02,104.11,0.52,0.5,120.24,-13.42,False,0,0,0.0,0.0,0.0,0.0
12140,1976-07-06,103.54,-0.57,-0.55,120.24,-13.89,False,0,0,0.0,0.0,0.0,0.0
12141,1976-07-07,103.83,0.29,0.28,120.24,-13.65,False,0,0,0.0,0.0,0.0,0.0
12142,1976-07-08,103.98,0.15,0.14,120.24,-13.52,False,0,0,0.0,0.0,0.0,0.0
12143,1976-07-09,104.98,1.0,0.96,120.24,-12.69,False,0,0,0.0,0.0,0.0,0.0
12144,1976-07-12,105.9,0.92,0.88,120.24,-11.93,False,0,0,0.0,0.0,0.0,0.0
12145,1976-07-13,105.67,-0.23,-0.22,120.24,-12.12,False,0,0,0.0,0.0,0.0,0.0
12146,1976-07-14,105.95,0.28,0.26,120.24,-11.88,False,0,0,0.0,0.0,0.0,0.0
12147,1976-07-15,105.2,-0.75,-0.71,120.24,-12.51,False,0,0,0.0,0.0,0.0,0.0
12148,1976-07-16,104.68,-0.52,-0.49,120.24,-12.94,False,0,0,0.0,0.0,0.0,0.0
12149,1976-07-19,104.29,-0.39,-0.37,120.24,-13.26,False,0,0,0.0,0.0,0.0,0.0
12150,1976-07-20,103.72,-0.57,-0.55,120.24,-13.74,False,0,0,0.0,0.0,0.0,0.0
12151,1976-07-21,103.82,0.1,0.1,120.24,-13.66,False,0,0,0.0,0.0,0.0,0.0
12152,1976-07-22,103.93,0.11,0.11,120.24,-13.56,False,0,0,0.0,0.0,0.0,0.0
12153,1976-07-23,104.06,0.13,0.12,120.24,-13.46,False,0,0,0.0,0.0,0.0,0.0
12154,1976-07-26,104.07,0.01,0.01,120.24,-13.45,False,0,0,0.0,0.0,0.0,0.0
12155,1976-07-27,103.48,-0.59,-0.57,120.24,-13.94,False,0,0,0.0,0.0,0.0,0.0
12156,1976-07-28,103.05,-0.43,-0.42,120.24,-14.3,False,0,0,0.0,0.0,0.0,0.0
12157,1976-07-29,102.93,-0.12,-0.12,120.24,-14.4,False,0,0,0.0,0.0,0.0,0.0
12158,1976-07-30,103.44,0.51,0.5,120.24,-13.97,False,0,0,0.0,0.0,0.0,0.0
12159,1976-08-02,103.19,-0.25,-0.24,120.24,-14.18,False,0,0,0.0,0.0,0.0,0.0
12160,1976-08-03,104.14,0.95,0.92,120.24,-13.39,False,0,0,0.0,0.0,0.0,0.0
12161,1976-08-04,104.43,0.29,0.28,120.24,-13.15,False,0,0,0.0,0.0,0.0,0.0
12162,1976-08-05,103.85,-0.58,-0.56,120.24,-13.63,False,0,0,0.0,0.0,0.0,0.0
12163,1976-08-06,103.79,-0.06,-0.06,120.24,-13.68,False,0,0,0.0,0.0,0.0,0.0
12164,1976-08-09,103.49,-0.3,-0.29,120.24,-13.93,False,0,0,0.0,0.0,0.0,0.0
12165,1976-08-10,104.41,0.92,0.89,120.24,-13.16,False,0,0,0.0,0.0,0.0,0.0
12166,1976-08-11,104.06,-0.35,-0.34,120.24,-13.46,False,0,0,0.0,0.0,0.0,0.0
12167,1976-08-12,104.22,0.16,0.15,120.24,-13.32,False,0,0,0.0,0.0,0.0,0.0
12168,1976-08-13,104.25,0.03,0.03,120.24,-13.3,False,0,0,0.0,0.0,0.0,0.0
12169,1976-08-16,104.43,0.18,0.17,120.24,-13.15,False,0,0,0.0,0.0,0.0,0.0
12170,1976-08-17,104.8,0.37,0.35,120.24,-12.84,False,0,0,0.0,0.0,0.0,0.0
12171,1976-08-18,104.56,-0.24,-0.23,120.24,-13.04,False,0,0,0.0,0.0,0.0,0.0
12172,1976-08-19,103.39,-1.17,-1.12,120.24,-14.01,False,0,0,0.0,0.0,0.0,0.0
12173,1976-08-20,102.37,-1.02,-0.99,120.24,-14.86,False,0,0,0.0,0.0,0.0,0.0
12174,1976-08-23,101.96,-0.41,-0.4,120.24,-15.2,False,0,0,0.0,0.0,0.0,0.0
12175,1976-08-24,101.27,-0.69,-0.68,120.24,-15.78,False,0,0,0.0,0.0,0.0,0.0
12176,1976-08-25,102.03,0.76,0.75,120.24,-15.14,False,0,0,0.0,0.0,0.0,0.0
12177,1976-08-26,101.32,-0.71,-0.7,120.24,-15.74,False,0,0,0.0,0.0,0.0,0.0
12178,1976-08-27,101.48,0.16,0.16,120.24,-15.6,False,0,0,0.0,0.0,0.0,0.0
12179,1976-08-30,102.07,0.59,0.58,120.24,-15.11,False,0,0,0.0,0.0,0.0,0.0
12180,1976-08-31,102.91,0.84,0.82,120.24,-14.41,False,0,0,0.0,0.0,0.0,0.0
12181,1976-09-01,104.06,1.15,1.12,120.24,-13.46,False,0,0,0.0,0.0,0.0,0.0
12182,1976-09-02,103.92,-0.14,-0.14,120.24,-13.57,False,0,0,0.0,0.0,0.0,0.0
12183,1976-09-03,104.3,0.38,0.37,120.24,-13.26,False,0,0,0.0,0.0,0.0,0.0
12184,1976-09-07,105.03,0.73,0.7,120.24,-12.65,False,0,0,0.0,0.0,0.0,0.0
12185,1976-09-08,104.94,-0.09,-0.09,120.24,-12.72,False,0,0,0.0,0.0,0.0,0.0
12186,1976-09-09,104.4,-0.54,-0.52,120.24,-13.17,False,0,0,0.0,0.0,0.0,0.0
12187,1976-09-10,104.65,0.25,0.24,120.24,-12.97,False,0,0,0.0,0.0,0.0,0.0
12188,1976-09-13,104.29,-0.36,-0.34,120.24,-13.26,False,0,0,0.0,0.0,0.0,0.0
12189,1976-09-14,103.94,-0.35,-0.34,120.24,-13.56,False,0,0,0.0,0.0,0.0,0.0
12190,1976-09-15,104.25,0.31,0.3,120.24,-13.3,False,0,0,0.0,0.0,0.0,0.0
12191,1976-09-16,105.34,1.09,1.05,120.24,-12.39,False,0,0,0.0,0.0,0.0,0.0
12192,1976-09-17,106.27,0.93,0.88,120.24,-11.62,False,0,0,0.0,0.0,0.0,0.0
12193,1976-09-20,106.32,0.05,0.05,120.24,-11.58,False,0,0,0.0,0.0,0.0,0.0
12194,1976-09-21,107.83,1.51,1.42,120.24,-10.32,False,0,0,0.0,0.0,0.0,0.0
12195,1976-09-22,107.46,-0.37,-0.34,120.24,-10.63,False,0,0,0.0,0.0,0.0,0.0
12196,1976-09-23,106.92,-0.54,-0.5,120.24,-11.08,False,0,0,0.0,0.0,0.0,0.0
12197,1976-09-24,106.8,-0.12,-0.11,120.24,-11.18,False,0,0,0.0,0.0,0.0,0.0
12198,1976-09-27,107.27,0.47,0.44,120.24,-10.79,False,0,0,0.0,0.0,0.0,0.0
12199,1976-09-28,105.92,-1.35,-1.26,120.24,-11.91,False,0,0,0.0,0.0,0.0,0.0
12200,1976-09-29,105.37,-0.55,-0.52,120.24,-12.37,False,0,0,0.0,0.0,0.0,0.0
12201,1976-09-30,105.24,-0.13,-0.12,120.24,-12.48,False,0,0,0.0,0.0,0.0,0.0
12202,1976-10-01,104.17,-1.07,-1.02,120.24,-13.36,False,0,0,0.0,0.0,0.0,0.0
12203,1976-10-04,104.03,-0.14,-0.13,120.24,-13.48,False,0,0,0.0,0.0,0.0,0.0
12204,1976-10-05,103.23,-0.8,-0.77,120.24,-14.15,False,0,0,0.0,0.0,0.0,0.0
12205,1976-10-06,102.97,-0.26,-0.25,120.24,-14.36,False,0,0,0.0,0.0,0.0,0.0
12206,1976-10-07,103.54,0.57,0.55,120.24,-13.89,False,0,0,0.0,0.0,0.0,0.0
12207,1976-10-08,102.56,-0.98,-0.95,120.24,-14.7,False,0,0,0.0,0.0,0.0,0.0
12208,1976-10-11,101.64,-0.92,-0.9,120.24,-15.47,False,0,0,0.0,0.0,0.0,0.0
12209,1976-10-12,100.81,-0.83,-0.82,120.24,-16.16,False,0,0,0.0,0.0,0.0,0.0
12210,1976-10-13,102.12,1.31,1.3,120.24,-15.07,False,0,0,0.0,0.0,0.0,0.0
12211,1976-10-14,100.85,-1.27,-1.24,120.24,-16.13,False,0,0,0.0,0.0,0.0,0.0
12212,1976-10-15,100.88,0.03,0.03,120.24,-16.1,False,0,0,0.0,0.0,0.0,0.0
12213,1976-10-18,101.47,0.59,0.58,120.24,-15.61,False,0,0,0.0,0.0,0.0,0.0
12214,1976-10-19,101.45,-0.02,-0.02,120.24,-15.63,False,0,0,0.0,0.0,0.0,0.0
12215,1976-10-20,101.74,0.29,0.29,120.24,-15.39,False,0,0,0.0,0.0,0.0,0.0
12216,1976-10-21,100.77,-0.97,-0.95,120.24,-16.19,False,0,0,0.0,0.0,0.0,0.0
12217,1976-10-22,99.96,-0.81,-0.8,120.24,-16.87,False,0,0,0.0,0.0,0.0,0.0
12218,1976-10-25,100.07,0.11,0.11,120.24,-16.77,False,0,0,0.0,0.0,0.0,0.0
12219,1976-10-26,101.06,0.99,0.99,120.24,-15.95,False,0,0,0.0,0.0,0.0,0.0
12220,1976-10-27,101.76,0.7,0.69,120.24,-15.37,False,0,0,0.0,0.0,0.0,0.0
12221,1976-10-28,101.61,-0.15,-0.15,120.24,-15.49,False,0,0,0.0,0.0,0.0,0.0
12222,1976-10-29,102.9,1.29,1.27,120.24,-14.42,False,0,0,0.0,0.0,0.0,0.0
12223,1976-11-01,103.1,0.2,0.19,120.24,-14.26,False,0,0,0.0,0.0,0.0,0.0
12224,1976-11-03,101.92,-1.18,-1.14,120.24,-15.24,False,0,0,0.0,0.0,0.0,0.0
12225,1976-11-04,102.41,0.49,0.48,120.24,-14.83,False,0,0,0.0,0.0,0.0,0.0
12226,1976-11-05,100.82,-1.59,-1.55,120.24,-16.15,False,0,0,0.0,0.0,0.0,0.0
12227,1976-11-08,99.6,-1.22,-1.21,120.24,-17.17,False,0,0,0.0,0.0,0.0,0.0
12228,1976-11-09,99.32,-0.28,-0.28,120.24,-17.4,False,0,0,0.0,0.0,0.0,0.0
12229,1976-11-10,98.81,-0.51,-0.51,120.24,-17.82,False,0,0,0.0,0.0,0.0,0.0
12230,1976-11-11,99.64,0.83,0.84,120.24,-17.13,False,0,0,0.0,0.0,0.0,0.0
12231,1976-11-12,99.24,-0.4,-0.4,120.24,-17.46,False,0,0,0.0,0.0,0.0,0.0
12232,1976-11-15,99.9,0.66,0.66,120.24,-16.92,False,0,0,0.0,0.0,0.0,0.0
12233,1976-11-16,100.04,0.14,0.14,120.24,-16.8,False,0,0,0.0,0.0,0.0,0.0
12234,1976-11-17,100.61,0.57,0.57,120.24,-16.33,False,0,0,0.0,0.0,0.0,0.0
12235,1976-11-18,101.89,1.28,1.27,120.24,-15.26,False,0,0,0.0,0.0,0.0,0.0
12236,1976-11-19,101.92,0.03,0.03,120.24,-15.24,False,0,0,0.0,0.0,0.0,0.0
12237,1976-11-22,102.59,0.67,0.66,120.24,-14.68,False,0,0,0.0,0.0,0.0,0.0
12238,1976-11-23,101.96,-0.63,-0.61,120.24,-15.2,False,0,0,0.0,0.0,0.0,0.0
12239,1976-11-24,102.41,0.45,0.44,120.24,-14.83,False,0,0,0.0,0.0,0.0,0.0
12240,1976-11-26,103.15,0.74,0.72,120.24,-14.21,False,0,0,0.0,0.0,0.0,0.0
12241,1976-11-29,102.44,-0.71,-0.69,120.24,-14.8,False,0,0,0.0,0.0,0.0,0.0
12242,1976-11-30,102.1,-0.34,-0.33,120.24,-15.09,False,0,0,0.0,0.0,0.0,0.0
12243,1976-12-01,102.49,0.39,0.38,120.24,-14.76,False,0,0,0.0,0.0,0.0,0.0
12244,1976-12-02,102.12,-0.37,-0.36,120.24,-15.07,False,0,0,0.0,0.0,0.0,0.0
12245,1976-12-03,102.76,0.64,0.63,120.24,-14.54,False,0,0,0.0,0.0,0.0,0.0
12246,1976-12-06,103.56,0.8,0.78,120.24,-13.87,False,0,0,0.0,0.0,0.0,0.0
12247,1976-12-07,103.49,-0.07,-0.07,120.24,-13.93,False,0,0,0.0,0.0,0.0,0.0
12248,1976-12-08,104.08,0.59,0.57,120.24,-13.44,False,0,0,0.0,0.0,0.0,0.0
12249,1976-12-09,104.51,0.43,0.41,120.24,-13.08,False,0,0,0.0,0.0,0.0,0.0
12250,1976-12-10,104.7,0.19,0.18,120.24,-12.92,False,0,0,0.0,0.0,0.0,0.0
12251,1976-12-13,104.63,-0.07,-0.07,120.24,-12.98,False,0,0,0.0,0.0,0.0,0.0
12252,1976-12-14,105.07,0.44,0.42,120.24,-12.62,False,0,0,0.0,0.0,0.0,0.0
12253,1976-12-15,105.14,0.07,0.07,120.24,-12.56,False,0,0,0.0,0.0,0.0,0.0
12254,1976-12-16,104.8,-0.34,-0.32,120.24,-12.84,False,0,0,0.0,0.0,0.0,0.0
12255,1976-12-17,104.26,-0.54,-0.52,120.24,-13.29,False,0,0,0.0,0.0,0.0,0.0
12256,1976-12-20,103.65,-0.61,-0.58,120.24,-13.8,False,0,0,0.0,0.0,0.0,0.0
12257,1976-12-21,104.22,0.57,0.55,120.24,-13.32,False,0,0,0.0,0.0,0.0,0.0
12258,1976-12-22,104.71,0.49,0.47,120.24,-12.92,False,0,0,0.0,0.0,0.0,0.0
12259,1976-12-23,104.84,0.13,0.12,120.24,-12.81,False,0,0,0.0,0.0,0.0,0.0
12260,1976-12-27,106.06,1.22,1.16,120.24,-11.79,False,0,0,0.0,0.0,0.0,0.0
12261,1976-12-28,106.77,0.71,0.67,120.24,-11.2,False,0,0,0.0,0.0,0.0,0.0
12262,1976-12-29,106.34,-0.43,-0.4,120.24,-11.56,False,0,0,0.0,0.0,0.0,0.0
12263,1976-12-30,106.88,0.54,0.51,120.24,-11.11,False,0,0,0.0,0.0,0.0,0.0
12264,1976-12-31,107.46,0.58,0.54,120.24,-10.63,False,0,0,0.0,0.0,0.0,0.0
12265,1977-01-03,107.0,-0.46,-0.43,120.24,-11.01,False,0,0,0.0,0.0,0.0,0.0
12266,1977-01-04,105.7,-1.3,-1.22,120.24,-12.09,False,0,0,0.0,0.0,0.0,0.0
12267,1977-01-05,104.76,-0.94,-0.89,120.24,-12.87,False,0,0,0.0,0.0,0.0,0.0
12268,1977-01-06,105.02,0.26,0.25,120.24,-12.66,False,0,0,0.0,0.0,0.0,0.0
12269,1977-01-07,105.01,-0.01,-0.01,120.24,-12.67,False,0,0,0.0,0.0,0.0,0.0
12270,1977-01-10,105.2,0.19,0.18,120.24,-12.51,False,0,0,0.0,0.0,0.0,0.0
12271,1977-01-11,104.12,-1.08,-1.03,120.24,-13.41,False,0,0,0.0,0.0,0.0,0.0
12272,1977-01-12,103.4,-0.72,-0.69,120.24,-14.0,False,0,0,0.0,0.0,0.0,0.0
12273,1977-01-13,104.2,0.8,0.77,120.24,-13.34,False,0,0,0.0,0.0,0.0,0.0
12274,1977-01-14,104.01,-0.19,-0.18,120.24,-13.5,False,0,0,0.0,0.0,0.0,0.0
12275,1977-01-17,103.73,-0.28,-0.27,120.24,-13.73,False,0,0,0.0,0.0,0.0,0.0
12276,1977-01-18,103.32,-0.41,-0.4,120.24,-14.07,False,0,0,0.0,0.0,0.0,0.0
12277,1977-01-19,103.85,0.53,0.51,120.24,-13.63,False,0,0,0.0,0.0,0.0,0.0
12278,1977-01-20,102.97,-0.88,-0.85,120.24,-14.36,False,0,0,0.0,0.0,0.0,0.0
12279,1977-01-21,103.32,0.35,0.34,120.24,-14.07,False,0,0,0.0,0.0,0.0,0.0
12280,1977-01-24,103.25,-0.07,-0.07,120.24,-14.13,False,0,0,0.0,0.0,0.0,0.0
12281,1977-01-25,103.13,-0.12,-0.12,120.24,-14.23,False,0,0,0.0,0.0,0.0,0.0
